10352013,10851214,95.40%
7968100,8275028,96.29%
8592902,8982943,95.66%
9206867,9468059,97.24%
8856438,9301491,95.22%
7992030,8283622,96.48%
7852246,8120315,96.70%
8021145,8224558,97.53%
9633279,9928543,97.03%
9902891,10315757,96.00%
9935672,10221234,97.21%
9709013,10081600,96.30%
9794911,10208487,95.95%
9194793,9605775,95.72%
9753993,10176883,95.84%
10126140,10377922,97.57%
8790986,9138670,96.20%
8676143,8950868,96.93%
8766695,9066254,96.70%
7987938,8383694,95.28%
9577520,9889868,96.84%
7969258,8229842,96.83%
10118751,10441673,96.91%
10313020,10592228,97.36%
8307695,8552829,97.13%
8792304,9043537,97.22%
7933603,8193525,96.83%
10305628,10727371,96.07%
9316350,9710434,95.94%
10552898,10829034,97.45%
10446787,10805705,96.68%
7996990,8345999,95.82%
9547179,9845692,96.97%
10413188,10765649,96.73%
9784976,10117132,96.72%
8098784,8421275,96.17%
10221172,10478211,97.55%
8468721,8795756,96.28%
8489189,8787386,96.61%
10084848,10338681,97.54%
10448356,10903876,95.82%
7973749,8190543,97.35%
8020999,8225012,97.52%
9208898,9671670,95.22%
8138161,8396398,96.92%
7644461,8002101,95.53%
7959554,8226022,96.76%
8277895,8600846,96.25%
8254021,8624492,95.70%
7903048,8102144,97.54%
8705522,8974694,97.00%
9440966,9734219,96.99%
9987885,10438371,95.68%
7980395,8340886,95.68%
9604885,9988803,96.16%
8834093,9163000,96.41%
10338989,10847321,95.31%
9425912,9711851,97.06%
8265587,8579953,96.34%
8587069,8956240,95.88%
8574805,8957311,95.73%
8163428,8463266,96.46%
9328353,9594717,97.22%
8865612,9151505,96.88%
9710046,10141348,95.75%
10594052,10881346,97.36%
10357486,10873675,95.25%
9330435,9650611,96.68%
8333086,8704139,95.74%
10254499,10706350,95.78%
9348756,9667564,96.70%
8742030,9038748,96.72%
8967840,9213860,97.33%
9249659,9506202,97.30%
8452830,8733091,96.79%
9991315,10395055,96.12%
9902172,10382591,95.37%
8009305,8255820,97.01%
10486960,10888061,96.32%
7872615,8192303,96.10%
8901731,9285732,95.86%
9060777,9421541,96.17%
9981719,10334143,96.59%
8873581,9136047,97.13%
8961378,9397647,95.36%
8439413,8819507,95.69%
9483510,9956029,95.25%
7672050,8038665,95.44%
9907624,10224984,96.90%
10175172,10531613,96.62%
10285413,10624982,96.80%
8423473,8633943,97.56%
9985522,10276267,97.17%
8571113,8932398,95.96%
9847207,10294240,95.66%
8993486,9378457,95.90%
7897543,8269723,95.50%
9210234,9648554,95.46%
8913208,9221942,96.65%
7943753,8264361,96.12%
9028843,9318813,96.89%
10226672,10617389,96.32%
8516439,8757925,97.24%
10665915,10948034,97.42%
8043759,8397930,95.78%
10259267,10541947,97.32%
9566494,9884154,96.79%
8820661,9168412,96.21%
8000346,8215505,97.38%
8856063,9199834,96.26%
9612224,10024966,95.88%
8350867,8716883,95.80%
10330760,10802947,95.63%
7870482,8165655,96.39%
9010579,9308602,96.80%
9943186,10245702,97.05%
9795394,10156026,96.45%
7904901,8263305,95.66%
7703895,8024133,96.01%
8405632,8684015,96.79%
9813510,10088292,97.28%
9457568,9852670,95.99%
9125001,9581143,95.24%
8016299,8394270,95.50%
9235157,9625118,95.95%
8794575,9067832,96.99%
8848571,9134414,96.87%
9228747,9551513,96.62%
9774330,10232778,95.52%
7801410,8194239,95.21%
9298990,9732538,95.55%
8475092,8767741,96.66%
9591276,9985723,96.05%
7711223,8077244,95.47%
10612106,10988826,96.57%
8734139,9164817,95.30%
9996113,10320382,96.86%
7787082,8173199,95.28%
9371929,9798718,95.64%
8053088,8276541,97.30%
7841416,8139726,96.34%
8483063,8736081,97.10%
9050040,9483167,95.43%
9582821,9901319,96.78%
10446523,10778478,96.92%
9112733,9475199,96.17%
9585132,10036657,95.50%
10227123,10702827,95.56%
8647467,8975183,96.35%
7968393,8359497,95.32%
9721826,9996765,97.25%
9838024,10326795,95.27%
8558309,8807371,97.17%
8386304,8681255,96.60%
9492976,9760402,97.26%
8329895,8665275,96.13%
9656099,10138640,95.24%
8651989,9068860,95.40%
9584080,9825998,97.54%
9819922,10196542,96.31%
10291753,10697417,96.21%
10247760,10526108,97.36%
8148290,8350260,97.58%
9306196,9637683,96.56%
9832333,10101363,97.34%
7862135,8162359,96.32%
8053972,8260674,97.50%
9230024,9522363,96.93%
10268989,10728806,95.71%
8386396,8623913,97.25%
7913765,8162604,96.95%
8685208,9107189,95.37%
,,96.37%
