29935608,30827630,97.11%
26679435,27534438,96.89%
31066273,32294467,96.20%
32420668,33370684,97.15%
33742656,34369246,98.18%
30032347,31142509,96.44%
33837201,34708118,97.49%
34675735,35829707,96.78%
26345273,26868092,98.05%
28321327,28903534,97.99%
32351535,33527954,96.49%
34075592,34730783,98.11%
26419555,26921466,98.14%
28728756,29391629,97.74%
30483614,31336038,97.28%
32117488,33210505,96.71%
28513511,29387717,97.03%
29731548,30483752,97.53%
33650951,35138995,95.77%
31705551,32496894,97.56%
32033230,33460018,95.74%
30458662,31196198,97.64%
30408190,31625798,96.15%
32090933,32893971,97.56%
28856217,29442328,98.01%
34371215,35813751,95.97%
34878739,35573704,98.05%
34908957,35883999,97.28%
34387703,35653296,96.45%
26334046,27251494,96.63%
34567872,35773403,96.63%
29359963,30008774,97.84%
27361183,28420854,96.27%
29140579,29722198,98.04%
27003896,28245756,95.60%
33985528,35138289,96.72%
32101566,32703858,98.16%
32055257,33467783,95.78%
32685270,33871725,96.50%
32174946,33044098,97.37%
31064930,32209978,96.45%
32263554,33276316,96.96%
27940904,28581124,97.76%
27212669,28356367,95.97%
31449810,32740030,96.06%
26642331,27140767,98.16%
34366587,35401104,97.08%
34649956,35755233,96.91%
33673739,34913195,96.45%
30608127,31513204,97.13%
34245329,35715318,95.88%
28975317,29969010,96.68%
28279447,29463056,95.98%
33587798,34669550,96.88%
29415317,30670962,95.91%
28380671,29256849,97.01%
31433009,32263579,97.43%
33039271,34107773,96.87%
28554033,29811600,95.78%
34073259,34860507,97.74%
29860141,30413366,98.18%
28378573,29564972,95.99%
31273797,32060893,97.54%
28909165,30142754,95.91%
32774358,34194205,95.85%
30932388,32069271,96.45%
33948248,35422687,95.84%
28243974,29318213,96.34%
31806971,33005497,96.37%
31309704,31950951,97.99%
27348831,27904656,98.01%
27280699,28474915,95.81%
26631486,27483106,96.90%
28909927,30006039,96.35%
30067404,30692442,97.96%
30160008,31440251,95.93%
34341562,35680087,96.25%
33570483,34940164,96.08%
31869338,33260734,95.82%
26248066,27089594,96.89%
32240787,33062158,97.52%
28265348,28800587,98.14%
30711147,31564047,97.30%
30010551,30890727,97.15%
34223189,34878511,98.12%
,,96.85%
